Sample Name,Plate,Column,Row,Species,Lat,Long,Location,Precipitation,Radiation,AverageTemperature,MaxTemperature,VapourPressure,AverageWindSpeed,Year,BGI pot,RLV,LMV,MV1,MV2,SBPV,ABPV,
B345,3,8,g,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR2,0,0,0,0,1,0,
B296,3,8,h,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H7,0,0,0,0,1,1,
B327,3,9,a,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR1,0,0,0,0,1,0,
B305,3,9,b,lapidarius,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,LA1,0,0,0,0,1,0,
B269,3,9,c,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H4,0,0,0,0,1,1,
B298,3,9,d,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H7,0,0,0,0,1,0,
B253,3,9,e,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H2,0,0,0,0,1,1,
B280,3,9,f,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H5,0,0,0,0,1,1,
B309,3,9,g,lapidarius,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,LA1,0,0,0,0,1,0,
B316,3,9,h,lapidarius,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,LA2,0,0,0,0,1,0,
B329,3,10,d,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR1,0,0,0,0,1,0,
B306,3,10,e,lapidarius,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,LA1,0,0,0,0,0,1,
B308,3,10,g,lapidarius,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,LA1,0,0,0,0,1,0,
B312,3,10,h,lapidarius,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,LA2,0,0,0,0,1,0,
B326,3,11,a,lapidarius,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,LA3,0,0,0,0,1,0,
B335,3,11,b,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR1,0,0,0,0,1,0,
B271,3,11,c,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H4,0,0,0,0,1,0,
B282,3,11,d,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H5,0,0,0,0,1,1,
B302,3,11,g,lapidarius,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,LA1,0,0,0,0,1,0,
B334,3,11,h,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR1,0,0,0,0,1,0,
B321,3,12,a,lapidarius,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,LA3,0,0,0,0,1,0,
B265,3,12,b,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H3,0,0,0,0,1,1,
B313,3,12,c,lapidarius,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,LA2,0,0,0,0,1,0,
B336,3,12,d,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR1,0,0,0,0,0,0,
B346,3,12,h,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR2,0,0,0,0,1,0,
B331,3,1,d,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR1,0,0,1,0,1,0,
B257,3,1,f,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H2,0,0,1,0,1,1,
B276,3,1,g,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H4,0,0,1,0,1,1,
B279,3,1,h,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H5,0,0,1,0,1,0,
B330,3,2,a,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR1,0,0,1,0,1,1,
B301,3,2,d,lapidarius,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,LA1,0,0,1,0,1,0,
B289,3,2,e,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H6,0,0,1,0,1,1,
B267,3,2,f,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H3,0,0,1,0,1,1,
B348,3,2,h,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR3,0,0,1,0,1,0,
B342,3,3,c,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR2,0,0,1,0,1,1,
B325,3,3,d,lapidarius,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,LA3,0,0,1,0,1,1,
B339,3,3,f,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR2,0,0,1,0,1,1,
B297,3,3,g,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H7,0,0,1,0,1,0,
B287,3,3,h,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H5,0,0,1,0,1,0,
B278,3,4,f,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H5,0,0,1,0,1,0,
B318,3,4,g,lapidarius,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,LA2,0,0,1,0,1,1,
B311,3,4,h,lapidarius,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,LA2,0,0,1,0,1,0,
B304,3,5,a,lapidarius,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,LA1,0,0,1,0,1,0,
B249,3,5,b,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H2,0,0,1,0,1,1,
B347,3,5,c,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR3,0,0,1,0,1,0,
B303,3,5,h,lapidarius,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,LA1,0,0,1,0,1,0,
B322,3,6,a,lapidarius,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,LA3,0,0,1,0,1,0,
B351,3,6,d,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR3,0,0,1,0,1,0,
B274,3,6,h,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H4,0,0,1,0,1,0,
B268,3,7,f,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H4,0,0,1,0,1,1,
B333,3,8,d,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR1,0,0,1,0,1,1,
B284,3,10,b,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H5,0,0,1,0,1,1,
B270,3,10,c,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H4,0,0,1,0,1,1,
B341,3,2,b,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR2,0,0,0,1,1,0,
B262,3,6,c,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H3,0,0,0,1,1,1,
B332,3,10,a,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR1,0,0,0,1,1,0,
B275,3,10,f,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H4,0,0,0,1,1,1,
B315,3,11,e,lapidarius,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,LA2,0,0,0,1,0,0,
B293,3,11,f,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H6,0,0,0,1,1,1,
B354,3,12,e,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR3,0,0,0,1,1,0,
B292,3,12,f,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H6,0,0,0,1,1,0,
B300,3,12,g,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H7,0,0,0,1,1,1,
B355,3,7,b,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR3,0,0,1,1,1,1,
B344,3,7,g,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR2,0,0,1,1,1,0,
B252,4,1,A,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H2,0,0,0,0,NA,NA,
KB056,4,1,D,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L18,0,0,0,0,NA,NA,
KB008,4,1,E,terrestris,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,T20,0,0,0,0,NA,NA,
A009,4,1,F,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T18,0,0,0,0,NA,NA,
KB033,4,1,G,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L19,0,0,0,0,NA,NA,
A004,4,1,H,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T18,0,0,0,0,NA,NA,
B255,4,2,A,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H2,0,0,0,0,NA,NA,
A024,4,2,C,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T18,0,0,0,0,NA,NA,
KB098,4,2,E,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L19,0,0,0,0,NA,NA,
A031,4,2,F,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T18,0,0,0,0,NA,NA,
KB052,4,2,G,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L20,0,0,0,0,NA,NA,
A015,4,2,H,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T18,0,0,0,0,NA,NA,
B266,4,3,A,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H3,0,0,0,0,NA,NA,
KB103,4,3,B,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L19,0,0,0,0,NA,NA,
TL4AH,4,3,C,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T19,0,0,0,0,NA,NA,
KB026,4,3,D,terrestris,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,T20,0,0,0,0,NA,NA,
KB029,4,3,E,terrestris,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,T22,0,0,0,0,NA,NA,
KB061,4,3,F,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L14,0,0,0,0,NA,NA,
G014,4,3,H,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T17,0,0,0,0,NA,NA,
B273,4,4,A,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H4,0,0,0,0,NA,NA,
TL3F,4,4,C,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T19,0,0,0,0,NA,NA,
G006,4,4,E,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T17,0,0,0,0,NA,NA,
B290,4,5,A,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H6,0,0,0,0,NA,NA,
KB011,4,5,B,terrestris,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,T22,0,0,0,0,NA,NA,
TL05,4,5,C,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L14,0,0,0,0,NA,NA,
KB054,4,5,D,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L19,0,0,0,0,NA,NA,
KB111,4,5,E,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L19,0,0,0,0,NA,NA,
KB066,4,5,G,terrestris,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,T20,0,0,0,0,NA,NA,
KB043,4,5,H,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L14,0,0,0,0,NA,NA,
B291,4,6,A,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H6,0,0,0,0,NA,NA,
KB028,4,6,B,terrestris,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,T22,0,0,0,0,NA,NA,
G013,4,6,C,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T17,0,0,0,0,NA,NA,
KB036,4,6,D,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L19,0,0,0,0,NA,NA,
AH22,4,6,H,lucorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,L4,0,0,0,0,NA,NA,
B299,4,7,A,hortorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,H7,0,0,0,0,NA,NA,
KB058,4,7,B,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L18,0,0,0,0,NA,NA,
A008,4,7,C,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T18,0,0,0,0,NA,NA,
TL3AH,4,7,E,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T19,0,0,0,0,NA,NA,
TL09,4,7,F,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L14,0,0,0,0,NA,NA,
B367,4,7,H,bohemicus,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,BO,0,0,0,0,NA,NA,
B353,4,8,A,pratorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,PR3,0,0,0,0,NA,NA,
A027,4,8,B,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T18,0,0,0,0,NA,NA,
G002,4,8,C,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T17,0,0,0,0,NA,NA,
KB072,4,8,D,terrestris,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,T22,0,0,0,0,NA,NA,
FL10,4,8,F,lucorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,L7,0,0,0,0,NA,NA,
FL1,4,8,G,lucorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,L9,0,0,0,0,NA,NA,
FL16,4,8,H,lucorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,L7,0,0,0,0,NA,NA,
F6,4,9,A,lucorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,L10,0,0,0,0,NA,NA,
KB112,4,9,B,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L19,0,0,0,0,NA,NA,
KB091,4,9,D,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L12,0,0,0,0,NA,NA,
KB082,4,9,E,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L14,0,0,0,0,NA,NA,
G011,4,9,F,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T17,0,0,0,0,NA,NA,
KB044,4,9,G,terrestris,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,T20,0,0,0,0,NA,NA,
KB078,4,9,H,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L19,0,0,0,0,NA,NA,
KB084,4,10,A,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L18,0,0,0,0,NA,NA,
KB055,4,10,B,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L14,0,0,0,0,NA,NA,
KB104,4,10,C,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L18,0,0,0,0,NA,NA,
G015,4,10,D,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T17,0,0,0,0,NA,NA,
KB108,4,10,F,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L18,0,0,0,0,NA,NA,
KB083,4,11,A,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L18,0,0,0,0,NA,NA,
A7,4,11,C,lucorum,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,L4,0,0,0,0,NA,NA,
KB030,4,11,D,terrestris,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,T20,0,0,0,0,NA,NA,
A011,4,11,E,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T18,0,0,0,0,NA,NA,
M223,4,11,F,lucorum,56.158,-3.88,Ochils,0.382580382580372,-233.118844118831,0.642214013562768,0.777584385299333,-0.003464193432906,-0.330789577665008,2009,L15,0,0,0,0,NA,NA,
G008,4,11,H,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T17,0,0,0,0,NA,NA,
KB106,4,12,A,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L14,0,0,0,0,NA,NA,
TL10F,4,12,B,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T19,0,0,0,0,NA,NA,
G012,4,12,C,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T17,0,0,0,0,NA,NA,
KB088,4,12,D,lucorum,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,L18,0,0,0,0,NA,NA,
TL8AH,4,12,F,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T19,0,0,0,0,NA,NA,
KB063,4,12,G,terrestris,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,T20,0,0,0,0,NA,NA,
KB076,4,1,B,terrestris,55.921,-3.179,Edinburgh,-15.3174196174196,-79.7331298331337,0.734595095825068,1.08139395997153,0.032916783857113,-0.017456151461959,2011,T20,0,0,1,0,NA,NA,
G005,4,1,C,terrestris,55.826,-3.046,Gorebridge,-7.65588115588113,-305.025437525434,0.035620530465767,0.242419667509834,0.008403986721544,0.115364234691041,2011,T17,0,0,1,0,NA,NA,
